 time            V("/vd1")       V("/vd2")       V("/vtemp")     V("/vload")    
 8.52280000e+00  4.59969723e+00  1.57828949e+00  2.98445720e+02  4.97536324e+00 
 8.53280000e+00  4.59663405e+00  1.60874761e+00  2.98794720e+02  4.97525183e+00 
 8.54280000e+00  4.59357215e+00  1.63921483e+00  2.99143720e+02  4.97513709e+00 
 8.55280000e+00  4.59051114e+00  1.66965334e+00  2.99492720e+02  4.97501916e+00 
 8.56280000e+00  4.58745195e+00  1.70008983e+00  2.99841720e+02  4.97489772e+00 
 8.57280000e+00  4.58439417e+00  1.73049498e+00  3.00190720e+02  4.97477282e+00 
 8.58280000e+00  4.58133872e+00  1.76089060e+00  3.00539720e+02  4.97464414e+00 
 8.59280000e+00  4.57828520e+00  1.79125187e+00  3.00888720e+02  4.97451171e+00 
 8.60280000e+00  4.57523453e+00  1.82159655e+00  3.01237720e+02  4.97437520e+00 
 8.61280000e+00  4.57218630e+00  1.85190362e+00  3.01586720e+02  4.97423462e+00 
 8.62280000e+00  4.56914142e+00  1.88218742e+00  3.01935720e+02  4.97408964e+00 
 8.63280000e+00  4.56609948e+00  1.91243015e+00  3.02284720e+02  4.97394021e+00 
 8.64280000e+00  4.56306138e+00  1.94264329e+00  3.02633720e+02  4.97378602e+00 
 8.65280000e+00  4.56002672e+00  1.97281173e+00  3.02982720e+02  4.97362698e+00 
 8.66280000e+00  4.55699639e+00  2.00294457e+00  3.03331720e+02  4.97346277e+00 
 8.67280000e+00  4.55396997e+00  2.03302898e+00  3.03680720e+02  4.97329327e+00 
 8.68280000e+00  4.55094836e+00  2.06307205e+00  3.04029720e+02  4.97311813e+00 
 8.69280000e+00  4.54793114e+00  2.09306289e+00  3.04378720e+02  4.97293720e+00 
 8.70280000e+00  4.54491919e+00  2.12300692e+00  3.04727720e+02  4.97275012e+00 
 8.71280000e+00  4.54191209e+00  2.15289489e+00  3.05076720e+02  4.97255669e+00 
 8.72280000e+00  4.53891073e+00  2.18273080e+00  3.05425720e+02  4.97235652e+00 
 8.73280000e+00  4.53591465e+00  2.21250682e+00  3.05774720e+02  4.97214936e+00 
 8.74280000e+00  4.53292475e+00  2.24222581e+00  3.06123720e+02  4.97193481e+00 
 8.75280000e+00  4.52994363e+00  2.27185088e+00  3.06472720e+02  4.97170857e+00 
 8.76280000e+00  4.52696615e+00  2.30144263e+00  3.06821720e+02  4.97147798e+00 
 8.77280000e+00  4.52399452e+00  2.33097356e+00  3.07170720e+02  4.97123883e+00 
 8.78280000e+00  4.52103020e+00  2.36043210e+00  3.07519720e+02  4.97099070e+00 
 8.78295625e+00  4.52098387e+00  2.36089184e+00  3.07525173e+02  4.97098675e+00 
 8.78326875e+00  4.52089134e+00  2.36181105e+00  3.07536079e+02  4.97097885e+00 
 8.78334687e+00  4.51833349e+00  2.36384720e+00  3.07538806e+02  4.97096879e+00 
 8.78336641e+00  4.52080199e+00  2.36270764e+00  3.07539488e+02  4.97096889e+00 
 8.78340547e+00  4.52090631e+00  2.36259340e+00  3.07540851e+02  4.97096927e+00 
 8.78341523e+00  4.51774252e+00  2.36418437e+00  3.07541192e+02  4.97096777e+00 
 8.78341768e+00  4.51295881e+00  2.36618698e+00  3.07541277e+02  4.97096686e+00 
 8.78342256e+00  2.85611278e+00  2.83990009e+00  3.07541447e+02  4.97073014e+00 
 8.78343232e+00  2.03504914e+00  3.01452453e+00  3.07541788e+02  4.96954731e+00 
 8.78344498e+00  2.17043804e+00  3.06461358e+00  3.07542230e+02  4.96775925e+00 
 8.78346643e+00  2.04653406e+00  3.29594831e+00  3.07542978e+02  4.96407685e+00 
 8.78350486e+00  1.98984273e+00  3.49179382e+00  3.07544320e+02  4.95431197e+00 
 8.78358174e+00  1.80470222e+00  3.88601357e+00  3.07547003e+02  4.90794524e+00 
 8.78373548e+00  1.75692948e+00  4.04385755e+00  3.07552368e+02  4.57368620e+00 
 8.78404297e+00  1.69775298e+00  4.14012741e+00  3.07563100e+02  3.70488088e+00 
 8.78446272e+00  1.72450805e+00  4.12605182e+00  3.07577749e+02  2.65749429e+00 
 8.78530221e+00  1.65275292e+00  4.25416994e+00  3.07607047e+02  9.26926415e-01 
 8.78698119e+00  1.60047947e+00  4.44255418e+00  3.07665644e+02 -3.79041525e-04 
 8.78842819e+00  1.57335698e+00  4.45291615e+00  3.07716144e+02  1.02148686e-02 
 8.78986087e+00  1.61161792e+00  4.41287257e+00  3.07766144e+02  1.79393190e-03 
 8.79211128e+00  1.56663379e+00  4.46779288e+00  3.07844684e+02  7.27778364e-03 
 8.79661209e+00  1.61230574e+00  4.40694414e+00  3.08001762e+02  2.48034428e-03 
 8.80561373e+00  1.56262891e+00  4.47011165e+00  3.08315919e+02  6.84347167e-03 
 8.81561373e+00  1.60824291e+00  4.40566426e+00  3.08664919e+02  2.64412895e-03 
 8.82561373e+00  1.55761285e+00  4.47123487e+00  3.09013919e+02  6.65798531e-03 
 8.83561373e+00  1.60386559e+00  4.40463341e+00  3.09362919e+02  2.78244790e-03 
 8.84561373e+00  1.55268692e+00  4.47219504e+00  3.09711919e+02  6.50380033e-03 
 8.85561373e+00  1.59945364e+00  4.40375230e+00  3.10060919e+02  2.90455850e-03 
 8.86561373e+00  1.54784252e+00  4.47301613e+00  3.10409919e+02  6.37470709e-03 
 8.87561373e+00  1.59501724e+00  4.40299892e+00  3.10758919e+02  3.01206312e-03 
 8.88561373e+00  1.54307253e+00  4.47371841e+00  3.11107919e+02  6.26600702e-03 
 8.89561373e+00  1.59056515e+00  4.40235463e+00  3.11456919e+02  3.10649893e-03 
 8.90561373e+00  1.53837101e+00  4.47431911e+00  3.11805919e+02  6.17403608e-03 
 8.91561373e+00  1.58610492e+00  4.40180362e+00  3.12154919e+02  3.18931248e-03 
 8.92561373e+00  1.53373306e+00  4.47483289e+00  3.12503919e+02  6.09589127e-03 
 8.93561373e+00  1.58164311e+00  4.40133244e+00  3.12852919e+02  3.26184323e-03 
 8.94561373e+00  1.52915461e+00  4.47527224e+00  3.13201919e+02  6.02924298e-03 
 8.95561373e+00  1.57718542e+00  4.40092962e+00  3.13550919e+02  3.32531581e-03 
 8.96561373e+00  1.52463226e+00  4.47564784e+00  3.13899919e+02  5.97220218e-03 
 8.97561373e+00  1.57273683e+00  4.40058535e+00  3.14248919e+02  3.38083842e-03 
 8.98561373e+00  1.52016326e+00  4.47596880e+00  3.14597919e+02  5.92322384e-03 
 8.99561373e+00  1.56830169e+00  4.40029126e+00  3.14946919e+02  3.42940547e-03 
 9.00561373e+00  1.51574530e+00  4.47624294e+00  3.15295919e+02  5.88103510e-03 
 9.01561373e+00  1.56388380e+00  4.40004019e+00  3.15644919e+02  3.47190309e-03 
 9.02561373e+00  1.51137652e+00  4.47647693e+00  3.15993919e+02  5.84458106e-03 
 9.03561373e+00  1.55948651e+00  4.39982599e+00  3.16342919e+02  3.50911643e-03 
 9.04561373e+00  1.50705540e+00  4.47667650e+00  3.16691919e+02  5.81298291e-03 
 9.05561373e+00  1.55511278e+00  4.39964341e+00  3.17040919e+02  3.54173788e-03 
 9.06561373e+00  1.50278071e+00  4.47684654e+00  3.17389919e+02  5.78550535e-03 
 9.07561373e+00  1.55076518e+00  4.39948796e+00  3.17738919e+02  3.57037548e-03 
 9.08561373e+00  1.49855147e+00  4.47699127e+00  3.18087919e+02  5.76153092e-03 
 9.09561373e+00  1.54644602e+00  4.39935577e+00  3.18436919e+02  3.59556143e-03 
 9.10561373e+00  1.49436690e+00  4.47711427e+00  3.18785919e+02  5.74053946e-03 
 9.11561373e+00  1.54215731e+00  4.39924353e+00  3.19134919e+02  3.61776023e-03 
 9.12561373e+00  1.49022637e+00  4.47721865e+00  3.19483919e+02  5.72209155e-03 
 9.13561373e+00  1.53790083e+00  4.39914841e+00  3.19832919e+02  3.63737633e-03 
 9.14561373e+00  1.48612943e+00  4.47730704e+00  3.20181919e+02  5.70581519e-03 
 9.15561373e+00  1.53367818e+00  4.39906797e+00  3.20530919e+02  3.65476110e-03 
 9.16561373e+00  1.48234108e+00  4.47738171e+00  3.20879919e+02  5.69139674e-03 
 9.17561373e+00  1.52949113e+00  4.39900010e+00  3.21228919e+02  3.67022120e-03 
 9.18561373e+00  1.47951336e+00  4.47744455e+00  3.21577919e+02  5.67857115e-03 
 9.19561373e+00  1.52557855e+00  4.39894293e+00  3.21926919e+02  3.68402850e-03 
 9.20561373e+00  1.47717376e+00  4.47749734e+00  3.22275919e+02  5.66710261e-03 
 9.21561373e+00  1.52265532e+00  4.39889485e+00  3.22624919e+02  3.69641693e-03 
 9.22561373e+00  1.47510787e+00  4.47754147e+00  3.22973919e+02  5.65679960e-03 
 9.23561373e+00  1.52024544e+00  4.39885465e+00  3.23322919e+02  3.70757452e-03 
 9.24561373e+00  1.47321906e+00  4.47757817e+00  3.23671919e+02  5.64749748e-03 
 9.25561373e+00  1.51812030e+00  4.39882123e+00  3.24020919e+02  3.71766732e-03 
 9.26561373e+00  1.47145525e+00  4.47760848e+00  3.24369919e+02  5.63905495e-03 
 9.27561373e+00  1.51617840e+00  4.39879365e+00  3.24718919e+02  3.72684042e-03 
 9.28561373e+00  1.46978527e+00  4.47763332e+00  3.25067919e+02  5.63135096e-03 
 9.29561373e+00  1.51436553e+00  4.39877108e+00  3.25416919e+02  3.73521966e-03 
 9.30561373e+00  1.46818900e+00  4.47765346e+00  3.25765919e+02  5.62428190e-03 
 9.31561373e+00  1.51264935e+00  4.39875281e+00  3.26114919e+02  3.74291375e-03 
 9.32561373e+00  1.46665278e+00  4.47766958e+00  3.26463919e+02  5.61775904e-03 
 9.33561373e+00  1.51100908e+00  4.39873824e+00  3.26812919e+02  3.75001647e-03 
 9.34561373e+00  1.46516696e+00  4.47768224e+00  3.27161919e+02  5.61170637e-03 
 9.35561373e+00  1.50943065e+00  4.39872684e+00  3.27510919e+02  3.75660867e-03 
 9.36561373e+00  1.46372448e+00  4.47769194e+00  3.27859919e+02  5.60605879e-03 
 9.37561373e+00  1.50790411e+00  4.39871815e+00  3.28208919e+02  3.76275996e-03 
 9.38561373e+00  1.46232005e+00  4.47769910e+00  3.28557919e+02  5.60076051e-03 
 9.39561373e+00  1.50642220e+00  4.39871180e+00  3.28906919e+02  3.76853030e-03 
 9.40561373e+00  1.46094962e+00  4.47770408e+00  3.29255919e+02  5.59576365e-03 
 9.41561373e+00  1.50497949e+00  4.39870744e+00  3.29604919e+02  3.77397124e-03 
 9.42561373e+00  1.45961001e+00  4.47770721e+00  3.29953919e+02  5.59102720e-03 
 9.43561373e+00  1.50357179e+00  4.39870478e+00  3.30302919e+02  3.77912718e-03 
 9.44561373e+00  1.45829871e+00  4.47770874e+00  3.30651919e+02  5.58651597e-03 
 9.45561373e+00  1.50219585e+00  4.39870360e+00  3.31000919e+02  3.78403627e-03 
 9.46561373e+00  1.45701369e+00  4.47770891e+00  3.31349919e+02  5.58219975e-03 
 9.47561373e+00  1.50084909e+00  4.39870367e+00  3.31698919e+02  3.78873132e-03 
 9.48561373e+00  1.45575329e+00  4.47770791e+00  3.32047919e+02  5.57805265e-03 
 9.49561373e+00  1.49952940e+00  4.39870481e+00  3.32396919e+02  3.79324056e-03 
 9.50561373e+00  1.45451612e+00  4.47770591e+00  3.32745919e+02  5.57405242e-03 
 9.51561373e+00  1.49823509e+00  4.39870686e+00  3.33094919e+02  3.79758825e-03 
 9.52561373e+00  1.45330105e+00  4.47770307e+00  3.33443919e+02  5.57017997e-03 
 9.53561373e+00  1.49696474e+00  4.39870970e+00  3.33792919e+02  3.80179523e-03 
 9.54561373e+00  1.45210710e+00  4.47769950e+00  3.34141919e+02  5.56641892e-03 
 9.55561373e+00  1.49571715e+00  4.39871321e+00  3.34490919e+02  3.80587944e-03 
 9.56561373e+00  1.45093343e+00  4.47769530e+00  3.34839919e+02  5.56275520e-03 
 9.57561373e+00  1.49449133e+00  4.39871730e+00  3.35188919e+02  3.80985631e-03 
 9.58561373e+00  1.44977933e+00  4.47769058e+00  3.35537919e+02  5.55917670e-03 
 9.59561373e+00  1.49328641e+00  4.39872186e+00  3.35886919e+02  3.81373906e-03 
 9.60561373e+00  1.44864417e+00  4.47768542e+00  3.36235919e+02  5.55567308e-03 
 9.61561373e+00  1.49210166e+00  4.39872685e+00  3.36584919e+02  3.81753910e-03 
 9.62561373e+00  1.44752739e+00  4.47767987e+00  3.36933919e+02  5.55223538e-03 
 9.63561373e+00  1.49093641e+00  4.39873218e+00  3.37282919e+02  3.82126621e-03 
 9.64561373e+00  1.44642851e+00  4.47767400e+00  3.37631919e+02  5.54885596e-03 
 9.65561373e+00  1.48979010e+00  4.39873782e+00  3.37980919e+02  3.82492884e-03 
 9.66561373e+00  1.44534708e+00  4.47766785e+00  3.38329919e+02  5.54552821e-03 
 9.67561373e+00  1.48866222e+00  4.39874371e+00  3.38678919e+02  3.82853421e-03 
 9.68561373e+00  1.44428271e+00  4.47766148e+00  3.39027919e+02  5.54224651e-03 
 9.69561373e+00  1.48755230e+00  4.39874981e+00  3.39376919e+02  3.83208857e-03 
 9.70561373e+00  1.44323503e+00  4.47765491e+00  3.39725919e+02  5.53900595e-03 
 9.71561373e+00  1.48645993e+00  4.39875610e+00  3.40074919e+02  3.83559726e-03 
 9.72561373e+00  1.44220371e+00  4.47764818e+00  3.40423919e+02  5.53580237e-03 
 9.73561373e+00  1.48538474e+00  4.39876253e+00  3.40772919e+02  3.83906492e-03 
 9.74561373e+00  1.44118844e+00  4.47764132e+00  3.41121919e+02  5.53263215e-03 
 9.75561373e+00  1.48432637e+00  4.39876910e+00  3.41470919e+02  3.84249550e-03 
 9.76561373e+00  1.44018894e+00  4.47763434e+00  3.41819919e+02  5.52949220e-03 
 9.77561373e+00  1.48328450e+00  4.39877577e+00  3.42168919e+02  3.84589245e-03 
 9.78561373e+00  1.43920493e+00  4.47762727e+00  3.42517919e+02  5.52637985e-03 
 9.79561373e+00  1.48225884e+00  4.39878253e+00  3.42866919e+02  3.84925870e-03 
 9.80561373e+00  1.43823616e+00  4.47762012e+00  3.43215919e+02  5.52329281e-03 
 9.81561373e+00  1.48124909e+00  4.39878936e+00  3.43564919e+02  3.85259678e-03 
 9.82561373e+00  1.43728238e+00  4.47761291e+00  3.43913919e+02  5.52022909e-03 
 9.83561373e+00  1.48025499e+00  4.39879625e+00  3.44262919e+02  3.85590891e-03 
 9.84561373e+00  1.43634336e+00  4.47760566e+00  3.44611919e+02  5.51718700e-03 
 9.85561373e+00  1.47927629e+00  4.39880319e+00  3.44960919e+02  3.85919696e-03 
 9.86561373e+00  1.43541888e+00  4.47759836e+00  3.45309919e+02  5.51416504e-03 
 9.87561373e+00  1.47831273e+00  4.39881016e+00  3.45658919e+02  3.86246257e-03 
 9.88561373e+00  1.43450873e+00  4.47759104e+00  3.46007919e+02  5.51116195e-03 
 9.89561373e+00  1.47736409e+00  4.39881717e+00  3.46356919e+02  3.86570715e-03 
 9.90561373e+00  1.43361269e+00  4.47758370e+00  3.46705919e+02  5.50817665e-03 
 9.91561373e+00  1.47643015e+00  4.39882420e+00  3.47054919e+02  3.86893194e-03 
 9.92561373e+00  1.43273057e+00  4.47757634e+00  3.47403919e+02  5.50520817e-03 
 9.93561373e+00  1.47551068e+00  4.39883125e+00  3.47752919e+02  3.87213799e-03 
 9.94561373e+00  1.43186217e+00  4.47756897e+00  3.48101919e+02  5.50225572e-03 
 9.95561373e+00  1.47460547e+00  4.39883831e+00  3.48450919e+02  3.87532622e-03 
 9.96561373e+00  1.43100729e+00  4.47756160e+00  3.48799919e+02  5.49931854e-03 
 9.97561373e+00  1.47371432e+00  4.39884538e+00  3.49148919e+02  3.87849741e-03 
 9.98561373e+00  1.43016576e+00  4.47755422e+00  3.49497919e+02  5.49639604e-03 
 9.99561373e+00  1.47283702e+00  4.39885245e+00  3.49846919e+02  3.88165228e-03 
 1.00000000e+01  1.42957195e+00  4.47754193e+00  3.50000000e+02  5.49162122e-03 
 1.00010000e+01  1.45109979e+00  4.43886027e+00  3.50000000e+02  5.04749905e-03 
 1.00030000e+01  1.45111264e+00  4.43802626e+00  3.50000000e+02  5.15397124e-03 
 1.00070000e+01  1.45110104e+00  4.43866149e+00  3.50000000e+02  5.07016251e-03 
 1.00138396e+01  1.45111211e+00  4.43811155e+00  3.50000000e+02  5.14183178e-03 
 1.00238396e+01  1.45110133e+00  4.43861503e+00  3.50000000e+02  5.07726370e-03 
 1.00338396e+01  1.45111189e+00  4.43814600e+00  3.50000000e+02  5.13686335e-03 
 1.00438396e+01  1.45110154e+00  4.43858302e+00  3.50000000e+02  5.08208195e-03 
 1.00538396e+01  1.45111171e+00  4.43817574e+00  3.50000000e+02  5.13254701e-03 
 1.00638396e+01  1.45110171e+00  4.43855538e+00  3.50000000e+02  5.08622989e-03 
 1.00738396e+01  1.45111154e+00  4.43820143e+00  3.50000000e+02  5.12881305e-03 
 1.00838396e+01  1.45110187e+00  4.43853151e+00  3.50000000e+02  5.08980176e-03 
 1.00938396e+01  1.45111140e+00  4.43822360e+00  3.50000000e+02  5.12558418e-03 
 1.01038396e+01  1.45110200e+00  4.43851091e+00  3.50000000e+02  5.09287826e-03 
 1.01138396e+01  1.45111128e+00  4.43824275e+00  3.50000000e+02  5.12279312e-03 
 1.01238396e+01  1.45110211e+00  4.43849311e+00  3.50000000e+02  5.09552849e-03 
 1.01338396e+01  1.45111117e+00  4.43825929e+00  3.50000000e+02  5.12038130e-03 
 1.01438396e+01  1.45110221e+00  4.43847774e+00  3.50000000e+02  5.09781181e-03 
 1.01538396e+01  1.45111108e+00  4.43827357e+00  3.50000000e+02  5.11829786e-03 
 1.01638396e+01  1.45110230e+00  4.43846447e+00  3.50000000e+02  5.09977913e-03 
 1.01738396e+01  1.45111100e+00  4.43828590e+00  3.50000000e+02  5.11649866e-03 
 1.01838396e+01  1.45110237e+00  4.43845302e+00  3.50000000e+02  5.10147424e-03 
 1.01938396e+01  1.45111093e+00  4.43829655e+00  3.50000000e+02  5.11494539e-03 
 1.02038396e+01  1.45110243e+00  4.43844312e+00  3.50000000e+02  5.10293478e-03 
 1.02138396e+01  1.45111087e+00  4.43830574e+00  3.50000000e+02  5.11360485e-03 
 1.02238396e+01  1.45110249e+00  4.43843458e+00  3.50000000e+02  5.10419311e-03 
 1.02338396e+01  1.45111082e+00  4.43831368e+00  3.50000000e+02  5.11244827e-03 
 1.02438396e+01  1.45110254e+00  4.43842720e+00  3.50000000e+02  5.10527712e-03 
 1.02538396e+01  1.45111078e+00  4.43832054e+00  3.50000000e+02  5.11145075e-03 
 1.02638396e+01  1.45110258e+00  4.43842082e+00  3.50000000e+02  5.10621081e-03 
 1.02738396e+01  1.45111074e+00  4.43832646e+00  3.50000000e+02  5.11059070e-03 
 1.02838396e+01  1.45110262e+00  4.43841532e+00  3.50000000e+02  5.10701485e-03 
 1.02938396e+01  1.45111070e+00  4.43833158e+00  3.50000000e+02  5.10984947e-03 
 1.03038396e+01  1.45110265e+00  4.43841056e+00  3.50000000e+02  5.10770704e-03 
 1.03138396e+01  1.45111067e+00  4.43833600e+00  3.50000000e+02  5.10921092e-03 
 1.03238396e+01  1.45110268e+00  4.43840646e+00  3.50000000e+02  5.10830278e-03 
 1.03338396e+01  1.45111065e+00  4.43833981e+00  3.50000000e+02  5.10866110e-03 
 1.03438396e+01  1.45110271e+00  4.43840291e+00  3.50000000e+02  5.10881528e-03 
 1.03538396e+01  1.45111062e+00  4.43834311e+00  3.50000000e+02  5.10818791e-03 
 1.03638396e+01  1.45110273e+00  4.43839985e+00  3.50000000e+02  5.10925596e-03 
 1.03738396e+01  1.45111060e+00  4.43834596e+00  3.50000000e+02  5.10778093e-03 
 1.03838396e+01  1.45110275e+00  4.43839720e+00  3.50000000e+02  5.10963467e-03 
 1.03938396e+01  1.45111058e+00  4.43834842e+00  3.50000000e+02  5.10743114e-03 
 1.04038396e+01  1.45110276e+00  4.43839491e+00  3.50000000e+02  5.10995991e-03 
 1.04138396e+01  1.45111057e+00  4.43835054e+00  3.50000000e+02  5.10713076e-03 
 1.04238396e+01  1.45110278e+00  4.43839294e+00  3.50000000e+02  5.11023898e-03 
 1.04338396e+01  1.45111055e+00  4.43835238e+00  3.50000000e+02  5.10687303e-03 
 1.04438396e+01  1.45110279e+00  4.43839123e+00  3.50000000e+02  5.11047823e-03 
 1.04538396e+01  1.45111054e+00  4.43835397e+00  3.50000000e+02  5.10665213e-03 
 1.04638396e+01  1.45110280e+00  4.43838976e+00  3.50000000e+02  5.11068311e-03 
 1.04738396e+01  1.45111053e+00  4.43835534e+00  3.50000000e+02  5.10646305e-03 
 1.04838396e+01  1.45110282e+00  4.43838848e+00  3.50000000e+02  5.11085832e-03 
 1.04938396e+01  1.45111052e+00  4.43835652e+00  3.50000000e+02  5.10630143e-03 
 1.05038396e+01  1.45110282e+00  4.43838738e+00  3.50000000e+02  5.11100794e-03 
 1.05138396e+01  1.45111051e+00  4.43835755e+00  3.50000000e+02  5.10616352e-03 
 1.05238396e+01  1.45110283e+00  4.43838642e+00  3.50000000e+02  5.11113544e-03 
 1.05338396e+01  1.45111050e+00  4.43835843e+00  3.50000000e+02  5.10604608e-03 
 1.05438396e+01  1.45110284e+00  4.43838560e+00  3.50000000e+02  5.11124388e-03 
 1.05538396e+01  1.45111049e+00  4.43835920e+00  3.50000000e+02  5.10594632e-03 
 1.05638396e+01  1.45110285e+00  4.43838489e+00  3.50000000e+02  5.11133587e-03 
 1.05738396e+01  1.45111049e+00  4.43835986e+00  3.50000000e+02  5.10586182e-03 
 1.05838396e+01  1.45110285e+00  4.43838427e+00  3.50000000e+02  5.11141366e-03 
 1.05938396e+01  1.45111048e+00  4.43836044e+00  3.50000000e+02  5.10579048e-03 
 1.06038396e+01  1.45110286e+00  4.43838374e+00  3.50000000e+02  5.11147918e-03 
 1.06138396e+01  1.45111048e+00  4.43836094e+00  3.50000000e+02  5.10573051e-03 
 1.06238396e+01  1.45110287e+00  4.43838327e+00  3.50000000e+02  5.11153413e-03 
 1.06338396e+01  1.45111047e+00  4.43836137e+00  3.50000000e+02  5.10568034e-03 
 1.06438396e+01  1.45110287e+00  4.43838287e+00  3.50000000e+02  5.11157996e-03 
 1.06538396e+01  1.45111046e+00  4.43836174e+00  3.50000000e+02  5.10563864e-03 
 1.06638396e+01  1.45110288e+00  4.43838253e+00  3.50000000e+02  5.11161792e-03 
 1.06738396e+01  1.45111046e+00  4.43836206e+00  3.50000000e+02  5.10560423e-03 
 1.06838396e+01  1.45110288e+00  4.43838222e+00  3.50000000e+02  5.11164908e-03 
 1.06938396e+01  1.45111046e+00  4.43836234e+00  3.50000000e+02  5.10557613e-03 
 1.07038396e+01  1.45110289e+00  4.43838196e+00  3.50000000e+02  5.11167440e-03 
 1.07138396e+01  1.45111045e+00  4.43836259e+00  3.50000000e+02  5.10555347e-03 
 1.07238396e+01  1.45110289e+00  4.43838174e+00  3.50000000e+02  5.11169466e-03 
 1.07338396e+01  1.45111045e+00  4.43836280e+00  3.50000000e+02  5.10553549e-03 
 1.07438396e+01  1.45110289e+00  4.43838154e+00  3.50000000e+02  5.11171057e-03 
 1.07538396e+01  1.45111044e+00  4.43836298e+00  3.50000000e+02  5.10552156e-03 
 1.07638396e+01  1.45110290e+00  4.43838137e+00  3.50000000e+02  5.11172271e-03 
 1.07738396e+01  1.45111044e+00  4.43836314e+00  3.50000000e+02  5.10551110e-03 
 1.07838396e+01  1.45110290e+00  4.43838122e+00  3.50000000e+02  5.11173163e-03 
 1.07938396e+01  1.45111044e+00  4.43836328e+00  3.50000000e+02  5.10550364e-03 
 1.08038396e+01  1.45110290e+00  4.43838109e+00  3.50000000e+02  5.11173776e-03 
 1.08138396e+01  1.45111043e+00  4.43836340e+00  3.50000000e+02  5.10549877e-03 
 1.08238396e+01  1.45110291e+00  4.43838097e+00  3.50000000e+02  5.11174148e-03 
 1.08338396e+01  1.45111043e+00  4.43836351e+00  3.50000000e+02  5.10549613e-03 
 1.08438396e+01  1.45110291e+00  4.43838087e+00  3.50000000e+02  5.11174313e-03 
 1.08538396e+01  1.45111043e+00  4.43836360e+00  3.50000000e+02  5.10549540e-03 
 1.08638396e+01  1.45110291e+00  4.43838079e+00  3.50000000e+02  5.11174301e-03 
