 time            V("/vd1")       V("/vd2")       V("/vcont")     V("/vload")    
 1.86050000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.86150000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.86250000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.86350000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.86450000e+01  1.38967511e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.86550000e+01  1.38967420e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.86650000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.86750000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.86850000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.86950000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.87050000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.87150000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.87250000e+01  1.38967511e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.87350000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.87450000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.87550000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.87650000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.87750000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.87850000e+01  1.38967511e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.87950000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.88050000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.88150000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.88250000e+01  1.38967511e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.88350000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.88450000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.88550000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.88650000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.88750000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.88850000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.88950000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.89050000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.89150000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.89250000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.89350000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.89450000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.89550000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.89650000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.89750000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.89850000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.89950000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.90050000e+01  1.38967511e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.90150000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.90250000e+01  1.38967511e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.90350000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.90450000e+01  1.38967511e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.90550000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.90650000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.90750000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.90850000e+01  1.38967510e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.90950000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.91050000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.91150000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.91250000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.91350000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.91450000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.91550000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.91650000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.91750000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.91850000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.91950000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.92050000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.92150000e+01  1.38967421e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.92250000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.92350000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.92450000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.92550000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.92650000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.92750000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.92850000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.92950000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.93050000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.93150000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.93250000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.93350000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.93450000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.93550000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.93650000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.93750000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.93850000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.93950000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.94050000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.94150000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.94250000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.94350000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.94450000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.94550000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.94650000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.94750000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.94850000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.94950000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.95050000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.95150000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.95250000e+01  1.38967510e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.95350000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.95450000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.95550000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.95650000e+01  1.38967510e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.95750000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.95850000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.95950000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.96050000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.96150000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.96250000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.96350000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.96450000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.96550000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.96650000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.96750000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.96850000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.96950000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.97050000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.97150000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.97250000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.97350000e+01  1.38967422e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.97450000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.97550000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.97650000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.97750000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.97850000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.97950000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.98050000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.98150000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.98250000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.98350000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.98450000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.98550000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.98650000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.98750000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.98850000e+01  1.38967509e+00  4.95925855e+00  3.50000000e+02  4.97817690e+00 
 1.98950000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.99050000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.99150000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.99250000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.99350000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.99450000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.99550000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.99650000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.99750000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 1.99850000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 1.99950000e+01  1.38967423e+00  4.95925858e+00  3.50000000e+02  4.97817690e+00 
 2.00000000e+01  1.38967509e+00  4.95925856e+00  3.50000000e+02  4.97817690e+00 
 2.00010000e+01  1.38967727e+00  4.95925864e+00  3.49965100e+02  4.97817689e+00 
 2.00030000e+01  1.38968305e+00  4.95925878e+00  3.49895300e+02  4.97817687e+00 
 2.00070000e+01  1.38969490e+00  4.95925906e+00  3.49755700e+02  4.97817684e+00 
 2.00150000e+01  1.38971852e+00  4.95925961e+00  3.49476500e+02  4.97817676e+00 
 2.00250000e+01  1.38974850e+00  4.95926032e+00  3.49127500e+02  4.97817666e+00 
 2.00350000e+01  1.38977876e+00  4.95926103e+00  3.48778500e+02  4.97817657e+00 
 2.00450000e+01  1.38980946e+00  4.95926176e+00  3.48429500e+02  4.97817647e+00 
 2.00550000e+01  1.38984040e+00  4.95926249e+00  3.48080500e+02  4.97817637e+00 
 2.00650000e+01  1.38987177e+00  4.95926323e+00  3.47731500e+02  4.97817627e+00 
 2.00750000e+01  1.38990340e+00  4.95926398e+00  3.47382500e+02  4.97817617e+00 
 2.00850000e+01  1.38993545e+00  4.95926473e+00  3.47033500e+02  4.97817606e+00 
 2.00950000e+01  1.38996779e+00  4.95926550e+00  3.46684500e+02  4.97817596e+00 
 2.01050000e+01  1.39000055e+00  4.95926627e+00  3.46335500e+02  4.97817585e+00 
 2.01150000e+01  1.39003361e+00  4.95926705e+00  3.45986500e+02  4.97817575e+00 
 2.01250000e+01  1.39006710e+00  4.95926784e+00  3.45637500e+02  4.97817564e+00 
 2.01350000e+01  1.39010090e+00  4.95926864e+00  3.45288500e+02  4.97817553e+00 
 2.01450000e+01  1.39013513e+00  4.95926945e+00  3.44939500e+02  4.97817542e+00 
 2.01550000e+01  1.39016969e+00  4.95927027e+00  3.44590500e+02  4.97817531e+00 
 2.01650000e+01  1.39020468e+00  4.95927109e+00  3.44241500e+02  4.97817520e+00 
 2.01750000e+01  1.39024002e+00  4.95927193e+00  3.43892500e+02  4.97817508e+00 
 2.01850000e+01  1.39027580e+00  4.95927277e+00  3.43543500e+02  4.97817497e+00 
 2.01950000e+01  1.39031193e+00  4.95927363e+00  3.43194500e+02  4.97817485e+00 
 2.02050000e+01  1.39034851e+00  4.95927449e+00  3.42845500e+02  4.97817473e+00 
 2.02150000e+01  1.39038545e+00  4.95927536e+00  3.42496500e+02  4.97817461e+00 
 2.02250000e+01  1.39042285e+00  4.95927624e+00  3.42147500e+02  4.97817449e+00 
 2.02350000e+01  1.39046063e+00  4.95927714e+00  3.41798500e+02  4.97817437e+00 
 2.02450000e+01  1.39049886e+00  4.95927804e+00  3.41449500e+02  4.97817425e+00 
 2.02550000e+01  1.39053750e+00  4.95927895e+00  3.41100500e+02  4.97817413e+00 
 2.02650000e+01  1.39057660e+00  4.95927987e+00  3.40751500e+02  4.97817400e+00 
 2.02750000e+01  1.39061612e+00  4.95928081e+00  3.40402500e+02  4.97817387e+00 
 2.02850000e+01  1.39065610e+00  4.95928175e+00  3.40053500e+02  4.97817374e+00 
 2.02950000e+01  1.39069651e+00  4.95928271e+00  3.39704500e+02  4.97817361e+00 
 2.03050000e+01  1.39073740e+00  4.95928367e+00  3.39355500e+02  4.97817348e+00 
 2.03150000e+01  1.39077873e+00  4.95928465e+00  3.39006500e+02  4.97817335e+00 
 2.03250000e+01  1.39082054e+00  4.95928564e+00  3.38657500e+02  4.97817321e+00 
 2.03350000e+01  1.39086281e+00  4.95928664e+00  3.38308500e+02  4.97817308e+00 
 2.03450000e+01  1.39090559e+00  4.95928764e+00  3.37959500e+02  4.97817294e+00 
 2.03550000e+01  1.39094882e+00  4.95928867e+00  3.37610500e+02  4.97817280e+00 
 2.03650000e+01  1.39099257e+00  4.95928970e+00  3.37261500e+02  4.97817266e+00 
 2.03750000e+01  1.39103679e+00  4.95929074e+00  3.36912500e+02  4.97817252e+00 
 2.03850000e+01  1.39108153e+00  4.95929180e+00  3.36563500e+02  4.97817237e+00 
 2.03950000e+01  1.39112678e+00  4.95929286e+00  3.36214500e+02  4.97817223e+00 
 2.04050000e+01  1.39117254e+00  4.95929395e+00  3.35865500e+02  4.97817208e+00 
 2.04150000e+01  1.39121882e+00  4.95929504e+00  3.35516500e+02  4.97817193e+00 
 2.04250000e+01  1.39126564e+00  4.95929615e+00  3.35167500e+02  4.97817178e+00 
 2.04350000e+01  1.39131298e+00  4.95929727e+00  3.34818500e+02  4.97817163e+00 
 2.04450000e+01  1.39136087e+00  4.95929839e+00  3.34469500e+02  4.97817147e+00 
 2.04550000e+01  1.39140930e+00  4.95929954e+00  3.34120500e+02  4.97817132e+00 
 2.04650000e+01  1.39145830e+00  4.95930069e+00  3.33771500e+02  4.97817116e+00 
 2.04750000e+01  1.39150785e+00  4.95930186e+00  3.33422500e+02  4.97817100e+00 
 2.04850000e+01  1.39155797e+00  4.95930305e+00  3.33073500e+02  4.97817084e+00 
 2.04950000e+01  1.39160867e+00  4.95930425e+00  3.32724500e+02  4.97817068e+00 
 2.05050000e+01  1.39165995e+00  4.95930546e+00  3.32375500e+02  4.97817051e+00 
 2.05150000e+01  1.39171181e+00  4.95930668e+00  3.32026500e+02  4.97817034e+00 
 2.05250000e+01  1.39176428e+00  4.95930792e+00  3.31677500e+02  4.97817017e+00 
 2.05350000e+01  1.39181735e+00  4.95930917e+00  3.31328500e+02  4.97817000e+00 
 2.05450000e+01  1.39187104e+00  4.95931044e+00  3.30979500e+02  4.97816983e+00 
 2.05550000e+01  1.39192534e+00  4.95931172e+00  3.30630500e+02  4.97816965e+00 
 2.05650000e+01  1.39198027e+00  4.95931302e+00  3.30281500e+02  4.97816948e+00 
 2.05750000e+01  1.39203583e+00  4.95931433e+00  3.29932500e+02  4.97816930e+00 
 2.05850000e+01  1.39209204e+00  4.95931566e+00  3.29583500e+02  4.97816912e+00 
 2.05950000e+01  1.39214889e+00  4.95931700e+00  3.29234500e+02  4.97816893e+00 
 2.06050000e+01  1.39220640e+00  4.95931836e+00  3.28885500e+02  4.97816875e+00 
 2.06150000e+01  1.39226458e+00  4.95931973e+00  3.28536500e+02  4.97816856e+00 
 2.06250000e+01  1.39232343e+00  4.95932113e+00  3.28187500e+02  4.97816837e+00 
 2.06350000e+01  1.39238297e+00  4.95932253e+00  3.27838500e+02  4.97816818e+00 
 2.06450000e+01  1.39244320e+00  4.95932395e+00  3.27489500e+02  4.97816798e+00 
 2.06550000e+01  1.39250412e+00  4.95932539e+00  3.27140500e+02  4.97816779e+00 
 2.06650000e+01  1.39256576e+00  4.95932685e+00  3.26791500e+02  4.97816759e+00 
 2.06750000e+01  1.39262811e+00  4.95932832e+00  3.26442500e+02  4.97816739e+00 
 2.06850000e+01  1.39269118e+00  4.95932981e+00  3.26093500e+02  4.97816718e+00 
 2.06950000e+01  1.39275499e+00  4.95933131e+00  3.25744500e+02  4.97816698e+00 
 2.07050000e+01  1.39281955e+00  4.95933284e+00  3.25395500e+02  4.97816677e+00 
 2.07150000e+01  1.39288485e+00  4.95933438e+00  3.25046500e+02  4.97816656e+00 
 2.07250000e+01  1.39295091e+00  4.95933594e+00  3.24697500e+02  4.97816635e+00 
 2.07350000e+01  1.39301774e+00  4.95933752e+00  3.24348500e+02  4.97816613e+00 
 2.07450000e+01  1.39308536e+00  4.95933911e+00  3.23999500e+02  4.97816591e+00 
 2.07550000e+01  1.39315376e+00  4.95934073e+00  3.23650500e+02  4.97816569e+00 
 2.07650000e+01  1.39322296e+00  4.95934236e+00  3.23301500e+02  4.97816547e+00 
 2.07750000e+01  1.39329297e+00  4.95934402e+00  3.22952500e+02  4.97816524e+00 
 2.07850000e+01  1.39336379e+00  4.95934569e+00  3.22603500e+02  4.97816501e+00 
 2.07950000e+01  1.39343545e+00  4.95934738e+00  3.22254500e+02  4.97816478e+00 
 2.08050000e+01  1.39350794e+00  4.95934909e+00  3.21905500e+02  4.97816455e+00 
 2.08150000e+01  1.39358128e+00  4.95935082e+00  3.21556500e+02  4.97816431e+00 
 2.08250000e+01  1.39365547e+00  4.95935258e+00  3.21207500e+02  4.97816407e+00 
 2.08350000e+01  1.39373053e+00  4.95935435e+00  3.20858500e+02  4.97816383e+00 
 2.08450000e+01  1.39380647e+00  4.95935614e+00  3.20509500e+02  4.97816358e+00 
 2.08550000e+01  1.39388330e+00  4.95935796e+00  3.20160500e+02  4.97816334e+00 
 2.08650000e+01  1.39396103e+00  4.95935979e+00  3.19811500e+02  4.97816309e+00 
 2.08750000e+01  1.39403967e+00  4.95936165e+00  3.19462500e+02  4.97816283e+00 
 2.08850000e+01  1.39411923e+00  4.95936353e+00  3.19113500e+02  4.97816257e+00 
 2.08950000e+01  1.39419972e+00  4.95936543e+00  3.18764500e+02  4.97816231e+00 
 2.09050000e+01  1.39428115e+00  4.95936735e+00  3.18415500e+02  4.97816205e+00 
 2.09150000e+01  1.39436353e+00  4.95936930e+00  3.18066500e+02  4.97816179e+00 
 2.09250000e+01  1.39444688e+00  4.95937127e+00  3.17717500e+02  4.97816152e+00 
 2.09350000e+01  1.39453121e+00  4.95937326e+00  3.17368500e+02  4.97816124e+00 
 2.09450000e+01  1.39461652e+00  4.95937527e+00  3.17019500e+02  4.97816097e+00 
 2.09550000e+01  1.39470283e+00  4.95937731e+00  3.16670500e+02  4.97816069e+00 
 2.09650000e+01  1.39479015e+00  4.95937937e+00  3.16321500e+02  4.97816041e+00 
 2.09750000e+01  1.39487850e+00  4.95938146e+00  3.15972500e+02  4.97816012e+00 
 2.09850000e+01  1.39496788e+00  4.95938357e+00  3.15623500e+02  4.97815983e+00 
 2.09950000e+01  1.39505830e+00  4.95938570e+00  3.15274500e+02  4.97815954e+00 
 2.10050000e+01  1.39514978e+00  4.95938786e+00  3.14925500e+02  4.97815924e+00 
 2.10150000e+01  1.39524233e+00  4.95939005e+00  3.14576500e+02  4.97815894e+00 
 2.10250000e+01  1.39533596e+00  4.95939226e+00  3.14227500e+02  4.97815864e+00 
 2.10350000e+01  1.39543069e+00  4.95939450e+00  3.13878500e+02  4.97815834e+00 
 2.10450000e+01  1.39552653e+00  4.95939676e+00  3.13529500e+02  4.97815803e+00 
 2.10550000e+01  1.39562348e+00  4.95939905e+00  3.13180500e+02  4.97815771e+00 
 2.10650000e+01  1.39572157e+00  4.95940137e+00  3.12831500e+02  4.97815739e+00 
 2.10750000e+01  1.39582080e+00  4.95940371e+00  3.12482500e+02  4.97815707e+00 
 2.10850000e+01  1.39592119e+00  4.95940608e+00  3.12133500e+02  4.97815675e+00 
 2.10950000e+01  1.39602275e+00  4.95940848e+00  3.11784500e+02  4.97815642e+00 
 2.11050000e+01  1.39612549e+00  4.95941090e+00  3.11435500e+02  4.97815609e+00 
 2.11150000e+01  1.39622943e+00  4.95941336e+00  3.11086500e+02  4.97815575e+00 
 2.11250000e+01  1.39633458e+00  4.95941584e+00  3.10737500e+02  4.97815541e+00 
 2.11350000e+01  1.39644096e+00  4.95941835e+00  3.10388500e+02  4.97815507e+00 
 2.11450000e+01  1.39654857e+00  4.95942089e+00  3.10039500e+02  4.97815472e+00 
 2.11550000e+01  1.39665743e+00  4.95942346e+00  3.09690500e+02  4.97815436e+00 
